"group_id","lang_code"
"7a51166f-c0e1-42c5-bbc4-21c7a31f8d01","en"
"dd85b170-6347-4cf2-bc36-7adf94433a6a","en"
"e8038188-d79b-41f8-9a7d-717a73c014c9","en"
"53a36c9d-6f2e-4d94-b6c4-93b4ad6a268c","en"
"57d033f3-0c5f-4921-8eba-4251f5f10ff8","en"
"f63bb0b4-1274-46b5-8067-f6f313573504","es-la"
"1a2ac81a-1a96-4b1c-a1ab-b9828c77d8d1","es-la"
"8384920b-d9ac-4cfd-83fa-881abd5ba837","en"
"85135d76-b732-4af5-8c1d-876ccc9b2e9f","it"
"1ce75710-4105-4b78-9024-f483bf5331df","en"
"0176767a-b6e5-4a99-8d0a-eb73081a4f39","ru"
"48255240-845b-4d77-8838-6f71a3026af0","en"
"4fdaf04f-b965-4f82-801d-8bfc00693773","en"
"55ff4562-3182-4b4d-a7c5-cf48c7719912","ru"
"f59358c9-1811-47a1-8d16-93de9e992644","id"
"ce671bd9-7c05-42dc-a496-743ecdbe467a","pt-br"
"cbf3f207-abe5-4cfa-9ef0-2af31cb12143","pl"
"aa5480f9-2516-4177-b1aa-bf726d586323","en"
"011f1c41-5a27-4f2a-88a3-d2869d570cfb","en"
"6fe97ed2-74ce-4bef-b92a-26aa67fcfee9","pt-br"
"97d22550-2b11-4bb2-b242-72d781a3664a","pt-br"
"8228daca-d625-4aa1-8813-fd78130e7e50","en"
"9fcd6497-ee41-47ca-8f70-9cf225763c4d","en"
"b8cab7fa-36bf-449b-9874-619d4815b7bb","uk"
"b79d6997-a1d3-401c-88a8-2f18d1f55840","en"
"51b401cf-c56d-49fb-8c69-e27f618425dc","ru"
"4c09fc4b-5803-4fae-978f-e317f30a9dc1","fr"
"a1dd37ed-7276-4d15-9a56-06e0a5ac528f","en"
"c44850b7-78f9-4a1b-bd7c-c9649c3e086b","en"
"cf250692-a173-46ea-8348-350a3e89361e","pt-br"
"652f0d31-ba1f-495c-ad57-b7a5f1d780d3","en"
"c41a82d5-8a7f-4370-8ca5-114ba260806b","it"
"1ffbc28a-8600-4379-b859-0ce7ac4016b2","en"
"f200bcb6-bacb-444b-afcd-8c4c9069ab65","pt-br"
"de52d391-20bf-4c78-b48e-6504d3a57564","en"
"a34f3d25-a95f-4761-a2f3-a40f1bd1f417","pt-br"
"779f6a14-6263-41cc-863b-3ff72decf2bb","uk"
"719f78b5-c5c3-4616-bb9b-347e59e9c254","en"
"aed35371-1112-49a2-91bc-7195c5c83fc9","en"
"1f05f2cb-4746-448a-8b71-4bfcf84cb957","en"
"4b6d647b-30da-4a61-ad06-6124eb81fa20","en"
"e5ae8459-e9e9-4468-b448-a9f92aabe796","en"
"da0d2b6e-0837-4cda-9943-318731bd2571","en"
"7bc4f64c-7d04-47e7-9e19-02e7d797d0f8","en"
"04fd3339-d0ef-4543-b66b-eb87370492f1","zh"
"0d5bc926-f3b4-450c-b283-69f4c45a5db9","pt-br"
"ea7299bf-5635-40b1-9706-ed76a8260935","en"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","en"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","ja"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","es-la"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","pt-br"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","it"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","zh"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","zh-hk"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","fr"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","de"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","es"
"9771ebfe-204f-41f9-8ff5-0f9e0ba38009","pt"
"7e44e20a-d35f-451d-b7d1-4228593d7deb","ru"
"19bf1d76-799a-4d46-ae8a-7fdd5d561eb0","vi"
"03614ccd-33df-4a5d-a2b4-ab0dec617cde","id"
"acf1bfc5-2b5c-4c87-853c-72615a8b2e82","en"
"34528c3e-eccf-4ff1-b018-7607bd8fefaa","es-la"
"aa3a7cbe-f515-4131-8d41-4ce2abdda96e","id"
"1baa331d-e810-40cf-bc3a-bd34ad7890b6","en"
"4b95686b-792f-4dd8-85fd-90cc7174a9b5","ru"
"cd3f1e3d-239b-4dd6-b6b8-5ad55d8bad82","en"
"11151712-3e70-42f4-9efd-d82b0283c879","en"
"0ab97776-3f29-403d-a83a-c55b15f85e7b","ru"
"c8c8a411-9f30-44df-ba54-a8f0be9746cf","en"
"5442d4f8-5ddf-4c93-a2d7-64d079c717ae","en"
"30e6d9ee-537c-463f-8c33-efa3f28cea03","es"
"9f9be7dc-e8c1-40e7-9206-f4dcfeba02c4","ru"
"325d4a7f-fd56-4de7-9a3d-d88ff1e94cc3","en"
"e7b8ac05-0f20-4740-804b-9fa55c81022b","en"
"4b14373b-a533-4a08-a936-08d50b114799","en"
"ea7ccccd-a017-4869-a1d0-1214da609ce0","en"
"6685065b-4606-4130-855a-841928f72ee7","fr"
"7fd51314-81ff-48e6-8894-c926b45899f0","en"
"5d3f652b-0fc7-4021-9539-d42ec70ec327","en"
"75f5dd53-f89d-4c24-bee0-e9e47fc57db0","id"
"3ec7d4a6-4a8c-41df-88c7-acd38c4989dc","en"
"df6a4a87-0418-4e44-a9e6-e85ac060fe96","ru"
"c22ccaae-f819-43b1-942b-6814b2211d7a","en"
"10f03695-c250-40d3-923f-9da616be9336","tr"
"7d27be31-bbdc-4979-80f8-9f6228677453","pt-br"
"5894c466-93bb-41bf-bc41-0959e4d6fb06","es-la"
"7d7c2bf8-9de6-46b4-8e6d-1791af856067","en"
"f974f0f7-ddab-426a-aa29-899a494d4dde","en"
"a29d0c00-ca89-4f27-a608-c742b5cbdc26","tr"
"a958297a-51cf-42f2-9598-fae6ef47c2d5","en"
"05cdefee-46a6-4b4f-8ac4-0da0caaf19d3","tr"
"5b249373-4f31-4b80-a8de-b913b4d4f279","pt-br"
"c2405a8b-fcbe-46b4-a2a5-c18a1745d9a6","en"
"72cf5d85-bba8-4425-87bf-5a1f52e14dec","en"
"65496d59-c8e8-47f9-ad25-acc18cdeee1f","en"
"55c139d5-a221-4ce1-a2c3-35fb20e4aa7a","ar"
"e09f0b57-f6b9-482e-9e2d-13cd5dafd46c","fr"
"2a792ac6-2126-41ef-b87e-4b2edca5f8f8","en"
"cd5613f2-db27-4b91-a19a-065735bf0956","ru"
"2d204db0-da89-4eb9-861e-93f1bd1f4834","en"
"abe3f091-cdf7-4c4c-b338-f0e16afbce9b","en"
"286e4a54-ff23-4dc9-99ab-94b944fad8a9","en"
"72874b7c-a783-4f15-88c1-82721dfd7671","pt-br"
"df1e44a2-5c32-43da-91e7-b6cbfcb93e42","pt-br"
"63f75a3d-238d-4b72-8cca-d6c322380345","es"
"e1883de0-a954-4a13-86a4-c22ce54e54c7","vi"
"bf5ef6b1-2652-4b31-ab96-a48e28c81f63","pt-br"
"734ed4f2-6395-4adb-8019-a1a3ed93decb","pl"
"9e6d904b-277d-40af-9693-b71adb122b25","en"
"2612b7b1-116c-4452-bb75-1fc7a7ba41ab","ru"
"dd155a93-c19d-4d52-a2f5-629fcecd569b","en"
"60c70e22-5bdf-4e7f-804f-fc739186b994","pl"
"9aaa0950-c765-4e33-824c-57b167ca0f23","en"
"3ffe63d4-90a5-4607-b31b-8e9145dbea0d","id"
"a92b6c12-16ab-49ec-9c61-010445bf420f","vi"
"586a420f-ef54-446e-a982-946bc29f12da","en"
"1cd9eb0c-9dae-4b46-8f7f-e8af47e8759f","en"
"29c6f386-8fb1-4424-9321-f77a86dbecd6","en"
"b9f914f4-ea80-4d5f-99aa-9e664da847d6","fr"
"ad3d12ec-aa6a-4fb1-96eb-edd257b1e917","es"
"98eab3e0-7e67-4338-a349-b52677247e47","en"
"085cf9c3-5529-4f47-8187-7d63b7aa20f5","en"
"c6269a4e-c62b-4cee-bb94-ce2274f13daa","en"
"1a2988be-409b-4c76-bf1b-6532f703018f","id"
"4d8a22ba-d8a0-4a98-b4f3-1d630fbd7de1","pt-br"
"b6a20c89-b5c5-48de-bdb5-7cdf9c8c500e","ru"
"2f5704f3-1a40-4fbe-b3d3-e5f32529abb3","en"
"3546846e-a82a-4717-befe-4083665e2ef6","en"
"e690fd3d-8c1d-4627-b6d9-6baf693aab80","it"
"611feda9-553b-4266-8422-bbfa54e36ecc","en"
"c73b97e5-4543-4879-9c83-3253b9e231ba","ru"
"529a1a49-aa55-4555-874e-f5408b2f7ce6","en"
"e5ae57be-0820-4767-ad66-bda552cce2b9","en"
"737fec08-095e-4522-8451-492b3ad9af52","en"
"64c29f42-c325-4ff7-a571-ae53767076c2","en"
"07ae7dfe-3431-4de3-9681-4a5b95e2688e","en"
"12036551-cd5c-4045-81d4-577c0f6eca59","en"
"b0f658c8-5e49-4aa2-871d-a846a2e1185d","en"
"b73ee7cd-13f6-4707-a328-34ec7a1a6da3","en"
"8110f4f3-337e-49d8-8fae-f30b523f06eb","en"
"0200aa24-e8da-403f-845c-134095ce0498","en"
"fbc62c23-b9aa-45be-a1da-844695255688","en"
"2201b003-aef2-49a4-aa29-870a8786ce8c","id"
"d8966b67-8f64-4b0f-9310-68df548d2967","en"
"529ce25e-0955-41bf-8b8a-39659a7fdd14","en"
"529ce25e-0955-41bf-8b8a-39659a7fdd14","de"
"7c58b18a-048b-4175-8103-52348698d550","es-la"
"ca84d695-4e0e-48ba-8627-3cbb4f44f95b","en"
"79f230f4-8596-4f12-acdf-13cb2a24d6f3","en"
"8dfe77ff-537a-4c5e-a07d-1752db207c59","en"
"e4a21e1b-491c-4989-ace2-0fccfa7b4ba6","en"
"428cef35-fecf-4f00-9944-0ff891c689f0","fr"
"35a2ee7f-01f3-4044-aad2-f4343406d47f","en"
"a580ee80-6a67-4c53-b2da-ca8e99f4e374","th"
"1c8ac6b9-ec40-41b9-b006-f9f03ac87810","en"
"23f9a37e-34fa-47f6-a07c-6c8e1ab5bb35","en"
"cf3b5748-d099-4a0f-b587-dad7be86264a","uk"
"2f5eb7c5-423b-4b65-9e12-856da74d1a95","en"
"16f60a8f-5708-451a-a08f-ce2b20d78b72","it"
"281f43dd-5a09-4d22-8617-afab2e273371","vi"
"28cd4a2c-80dd-4786-aca6-9981e7571c17","en"
"71cc0e29-2c06-4084-93da-708ba72b8af9","en"
"f9a17e43-c08c-4ff6-874e-fa691104195a","fr"
"a184c6d4-ee9c-4a89-b976-cb6be898cd2c","fr"
"86ca829e-fd5d-4395-8089-0c8bec4cfb3c","en"
"0e67fdff-e64a-4a7a-94af-eab657efe4cf","en"
"a3188f3e-5618-48df-8581-a8eb4723df90","en"
"dcd2e0a4-c830-4bec-8e46-a24bc183a77d","en"
"8d0fb691-a951-4418-a7d8-5725808895c3","en"
"29a129b8-fdf6-4c0c-a8b9-847ab49c5a6f","en"
"b0a4695b-916f-4596-9308-ca298d53c501","es-la"
"ed507a5f-df88-4440-ac64-293c5ef8de99","ru"
"ed507a5f-df88-4440-ac64-293c5ef8de99","uk"
"d9e578a6-ba09-4cd3-ae5f-4350d154a182","pt-br"
"23ad5054-7911-490b-944c-3cfd0ca3cac8","ru"
"b6451e61-ee65-4bb6-aeaf-fc67dabcc3f0","en"
"cb0d26c7-cafa-4d33-bf24-c702a70c15c0","es-la"
"3268b48a-8c2d-41fb-b52a-aafffd23e986","en"
"9e48653e-3cb3-4e7f-a2c7-557e04488c8c","es-la"
"fcc7df79-0d1f-4412-99dd-e4015f70417b","en"
"199a4117-adb9-4a17-af96-7339eb0ef907","en"
"9e33cad9-7004-45b9-862c-f04030e5dd8e","en"
"4c2fc6d2-9443-4e61-8b41-30ec7a4d1db9","pt-br"
"e8fd44f6-4118-41c3-9227-e406f555f8fa","pl"
"a9112b9a-aacd-4ae5-abec-8c010dca8ee0","fr"
"ac9d2623-10ed-4d54-80cf-f67c4f917b8a","fr"
"c1521e79-69df-4279-8867-995c53b4870c","ru"
"dda24327-6644-4c03-9d12-a0fe34c7366d","vi"
"dc5e85eb-f38c-4b51-9b24-e4d1ececddef","en"
"d4d54967-27fa-41b1-ba52-a48ac547e44c","en"
"aef2b219-d696-43a7-aedd-710946e8abe6","en"
"76e15a03-f469-4be1-9908-8222fbd6f70c","es-la"
"b94ca41a-4694-4545-9a55-c5bbfc22020e","pt-br"
"1c7eded8-c424-4ad7-8288-5a15e20fb73e","en"
"c941cdad-3aa1-431d-ac3f-5a744bb5e551","en"
"38f0e371-a50d-46b4-a9a0-769613554033","fr"
"38f0e371-a50d-46b4-a9a0-769613554033","en"
"0736085d-7106-44dd-88ff-670160032af3","it"
"f86fac7e-97de-45b9-86a3-06fc4d7ed65f","it"
"946b9648-9b90-4cb4-9c66-dd7d4c0a36ee","pt-br"
"bc4e0ccf-c1d6-4c6c-b48c-4d205749cae3","en"
"f55bb2b7-176a-4ae6-b939-e2a2b17db731","pl"
"8c05ea98-1b11-4434-aec2-b9cfe0e0da27","pt-br"
"5ee0e6c3-8287-41d6-8a07-48b47358ea02","en"
"7fb1404d-7826-42f5-a724-63c5aa098089","ru"
"b4eca5d2-34a6-4446-b62c-159015a90229","fr"
"80686d98-32da-4b65-95b2-abe356842289","it"
"3a3ae131-d3f2-499e-bf7f-11e1026e12c4","en"
"b4353a7b-abc4-4a8d-a671-81e54c0f15a8","es-la"
"441c4b02-de22-490b-97b7-e322d9b6da04","en"
"fac0a011-22ff-4604-9f95-09c5a29b9b32","es"
"1e82d3c2-7bd0-4050-b1d7-0b2e532459ed","ru"
"570f3f65-b1fc-407b-86fe-6f79903c3a36","es-la"
"adc52d18-dd84-43bb-86c6-2860206d7af6","fr"
"2a748153-9ff9-4aee-a090-5bb80137ecfb","en"
"2f618c0a-18d2-4d33-a1a8-ccf045ad9bdb","tr"
"da6ef0ab-a85b-4367-879b-c6bd57f0a3eb","fr"
"a0021edf-73a4-4a54-b4e2-ddef075e121f","pt-br"
"a0021edf-73a4-4a54-b4e2-ddef075e121f","en"
"04bb4c28-ece4-45ed-9004-98698e984ce6","en"
"0d71585f-a459-4ffb-a72d-9458ee703c69","en"
"1036010f-2f97-46b2-a10c-dc31b3cc530e","en"
"6867a67b-eefb-47ed-9b9f-3098ffb39603","ru"
"e4b29465-6360-4b7a-99f5-a615260315e5","en"
"a56e8b38-dd51-453c-9b28-0e9752869e70","en"
"8ecc2fce-9329-4205-94a3-796679b6e95b","id"
"fb05b8e8-3cd7-4185-8a47-021642d6d4ed","fr"
"15d7ec97-6e23-473f-a0b7-c787084b6176","vi"
"4fcded62-3c83-4df2-b676-a6a3a03012ae","vi"
"583dc2d2-dc1d-4a3d-86a4-9f24fc1d7085","en"
"81585103-235f-4020-b0e0-9fa4519679cf","en"
"f6d5c912-0f5b-487c-a21b-fd37a052e3a8","pt-br"
"c288b14f-4d90-4ef6-88ce-a35cc62a7998","en"
"0b61dfd8-daf8-43aa-97d9-70af9f9ed0f5","en"
"af00f489-37fb-4f44-9a6c-b0d4c7ab34a6","en"
"9dd76793-da16-4b69-aa97-706a72420552","id"
"c29468ca-f43b-45a9-8fda-f3dbe790b618","en"
"8aa2489f-c7d6-484c-bf05-a93b96eed3ae","en"
"58c09f61-efee-4e82-8b7a-9604f2ac9dcf","es-la"
"21e602bf-5ec2-48df-8f77-ab88e65a6fa0","zh"
"21e602bf-5ec2-48df-8f77-ab88e65a6fa0","zh-hk"
"6a1fefec-af49-4212-9437-f009effb14a3","pt-br"
"2cd001e9-e6ad-4b31-8e05-fced3292458c","en"
"a3411943-8530-4c20-adbb-109e2924024c","en"
"9e6928bf-4083-453d-9a00-e07dc15963c8","ru"
"f4aac6a9-62d7-4860-9f9d-42d72dabc514","uk"
"4faa0899-4017-4c9f-bfa3-191aa4d375a1","en"
"7172a3b3-f552-4f07-8688-cbc56b69c153","en"
"2139ed50-03eb-4b60-94a1-533220ac215d","en"
"2139ed50-03eb-4b60-94a1-533220ac215d","es-la"
"ef66b68b-fd69-490f-880e-b6d1627d75a1","fr"
"ac47e3b9-4a61-46d4-8ba2-433cf825f2a7","ru"
"e19dca6a-8aff-4b41-a2c1-c0ff6c62a0bf","en"
"a29772d5-0f63-4b90-b2dc-3ce7a5e2e0d4","ar"
"a36dc2e1-b47d-46d6-93c2-00c8bae5796a","en"
"db7e4b3f-e423-402e-880d-db3f53f0ceca","es"
"01649537-0a86-49ee-9917-26c469c2a840","en"
"4ccb69a3-865f-4f3f-a900-ea0dd38454d5","en"
"85dca5a5-d95b-4992-a198-b4895a767092","en"
"c15b77bf-8cd5-4cff-adb0-5d5eb5ed0348","en"
"d1d803ee-2208-4ce8-9b24-1367f8d49da9","pt-br"
"0d12e8db-b7ae-44db-ae97-9f0e01ee353e","ru"
"fcbff93b-072f-4bc0-b593-73b6b28c5a8a","vi"
"0d7b6efe-66d4-4528-b51a-b003b6ae7c2f","en"
"ebdbddee-1d57-40ae-a69e-50247199f310","pl"
"b4d40ebc-676a-45b1-9977-56cee8aa07a7","en"
"428ecae6-5e19-4736-bffa-2b9347320cfe","pt-br"
"c79fae97-282a-4b46-85fb-7a10bd79c360","en"
"f3e08926-4820-497a-be63-8e8e380d1809","en"
"d8c60df6-abd1-4278-ae78-d76331ccbb0e","en"
"dac9a38f-9cb4-4f9c-aa58-8c57922b7c1b","en"
"5fb8f8f3-fe6f-453b-981e-9c9baa879d45","de"
"70324b57-84f0-461b-ae75-e6aa6da4e5c3","en"
"35b8b6ce-3023-43fa-b66f-a30779aeeb42","en"
"a8848152-b7c4-40c6-8fd0-66894c7e34f5","en"
"921096d6-8040-455c-a903-0a5368fdfb39","en"
"f739f052-8a6c-4ed5-acbc-f036f5ed1e3b","pt-br"
"be1e7cca-25d5-41e8-a84b-5de1cbf75f2b","es-la"
"c92829a0-2ee5-4e8b-a6fb-581b01a806be","vi"
"1679d439-32eb-43a1-9711-f05a93b581b1","en"
"af946ace-6656-4ad6-9ccd-12d8b2c3c54b","en"
"1e4af8ef-ae77-492c-a5a0-325db1f9ade9","es-la"
"8754ae19-6779-441c-8ffd-c07bf434b853","en"
"41cb0cae-aee5-4b74-a800-5542612003d1","id"
"b8452a66-66a8-4b2e-8e15-6efb061d0e23","en"
"1fe7eff7-16e8-4971-8718-3d48cd7ac703","es-la"
"bbe6be6f-d0be-43c2-8168-13ee2eb641ea","es-la"
"f85879d7-3100-411a-b706-d138dace588d","en"
"41c11368-fd52-4b98-954d-0edc2ac246f6","en"
"80efffac-a5bc-4fc1-8725-a3542dc76092","it"
"c07ea5b3-539d-4961-a901-75224b7c2ecc","es-la"
"990fd032-bd88-4711-ae0e-400b4f888d1e","fa"
"2225344c-6354-429e-aee2-f2ab1bdfdfbd","en"
"61a7713f-2ff5-4caa-a75d-4576468ee809","en"
"cb04d530-6449-49cc-8671-2ed517c3e740","en"
"55fab5c8-008c-4df3-beac-5c534003e809","en"
"8d4d7688-8d77-4316-8d5f-86104941d5a1","fr"
"fc59c619-027b-432c-aeb4-6ecc49978c8c","en"
"fc59c619-027b-432c-aeb4-6ecc49978c8c","ja"
"c64356b5-f897-4c66-b44c-11cadff1dfdd","pt-br"
"f87a6aa6-810e-4203-a4a6-23e80213579f","en"
"eb8eac5f-8e7c-476f-9c31-2758e40fa609","ru"
"c927fa5f-d71a-4b77-ba69-fd3ffa490aec","pt-br"
"2d9b4cf3-9df5-44d6-a6f3-d651f6892962","es-la"
"3db0ea9c-cbff-4f90-a842-77aa370ffff9","en"
"b4c6595a-8701-40d7-8d83-28b5ff0aeb84","en"
"8cdcd81b-c586-4cc7-9930-798baf03c14f","pt-br"
"938172b5-d1a3-46f6-8833-2112b07f0c04","en"
"f2280ec3-b237-47f7-9e18-3a2f8c914102","en"
"66bb648c-01d7-4a24-98b4-dff381cafeca","fr"
"012a5a27-be46-49ea-9328-56de622ad90a","es-la"
"eb2c3db9-8eb9-4698-a0eb-5ff64e19b0b8","en"
"4edaa900-9481-47df-91e2-61c28f5fd824","fr"
"9c68e2c2-bc68-434d-bc01-44f77c866501","id"
"8d75d994-f2cb-43a1-b077-fbfdcaf23021","ru"
"beaa982c-1122-454c-9a77-246b9232c1ab","es"
"98aecfd6-26b8-4f5e-b99d-aa00fd58810d","en"
"ddc712ed-cc7b-4ccd-a21a-4ccb7f947a68","ru"
"23f6169b-e2b5-49a5-8731-bfa13362f48d","es-la"
"84205cfd-067a-440f-8bad-bb753208ffc1","en"
"ac7388a5-4bb4-4616-8d7d-fcca25cf7f13","id"
"7143486d-6407-4e8d-89a5-efab4df6be91","en"
"e35378c4-dc4e-46c7-8a1e-9c029a04ed64","en"
"13da4a2e-d9bf-41d8-ab6c-27093b3c04ae","en"
"f11c1ece-6748-4631-8bd7-3279f5e9006e","en"
"7fc07947-27ca-4562-bce6-1b40e78a8d3a","ru"
"6d4da385-db54-4c65-8e22-e57d0e40e6c6","en"
"e3f74aca-6dcf-41ad-b908-0d6b58dbb21d","tr"
"0fbb0d73-d21b-42ff-a5cb-c2bb79907d7a","en"
"a86aa62b-79b9-43fc-83c2-787b6ce6de86","en"
"56132d23-743a-41b2-bc51-4995dbf212ca","en"
"c655f544-ca76-40b0-9c27-e49045bb80ab","ru"
"55823d0a-bc0e-4e83-8e02-215ec3743b9b","en"
"39936019-264c-40b1-876e-1d03fb2ccc78","fr"
"7db018cc-e8b7-436c-b124-4611fdafcc51","pl"
"f693de95-1c9d-45bb-b107-11aea286497f","en"
"f759eb88-b3ef-40dd-88e2-3ff7801d1160","en"
"ef42efcb-0629-4b55-8c2e-cf395ec68887","id"
"04eb0f73-6b96-466b-8625-d481dd83b961","es-la"
"7fa65d09-2d4f-4d3d-906e-c304e2cca1c2","en"
"04209f13-1182-4720-b5d4-335d20983062","en"
"38a1299d-9f19-40b0-8e0a-ec3f8236208a","en"
"396ddd86-2214-48d4-a35b-ec345600f88d","ru"
"40976f16-5700-4449-a082-fb078a810cab","pt-br"
"9cd3cb45-b841-44c5-b4b8-5452f1509486","es"
"2036ee8a-ecec-4235-9328-527dc23324b1","ru"
"7b3bd0ae-f5b4-4f81-abc5-1c428cb11d0b","pt-br"
"3fea16ea-c6cc-40f4-b743-30b2b67a05f1","pt-br"
"a53c3ce6-530d-4b01-bbe4-a3174ffa4568","en"
"d79718b1-60d8-4b5c-860e-49a2f3949c42","en"
"101d3914-b450-4399-bb25-5ee921331e09","gl"
"5cc60fc3-6094-4ec8-84cf-dc8d2838b9a8","zh-hk"
"c41ccb82-e0b5-4b19-a07d-e3e4fb742cb6","id"
"2115ffc2-e144-4917-8449-d6205fab7dcb","id"
"5662bf29-46dc-4f76-be55-a06774e41b81","en"
"1c5aeb0d-9196-4b7d-99f0-e68a7e1c9520","en"
"e44d9b91-873b-4b65-bbc5-94279ccd41a6","id"
"07ccbf0f-d60d-47b6-a7ce-90989c93087d","en"
"4e1d3f32-d44a-4d46-82f2-6d372d5cd331","en"
"17713da9-f0d0-40af-9f08-61898c1ffff4","pt-br"
"094c77a5-1ebd-4bea-ac3b-2836b63e9c36","en"
"99d3d784-9088-463e-aa0d-da2663402eae","pt-br"
"7e58ea96-ec56-4bf8-a3a9-4c6f0f3bb416","en"
"6f17f84d-6e50-4d17-8524-1c704b7e8e70","en"
"a360eb6a-fd50-4113-a600-6570cd288084","en"
"88d2ad9c-8890-4529-96e4-6aebcd54abb7","es-la"
"9a8c4cac-a39b-4c3c-a897-9d8ac6f922e3","ru"
"f20bd6ac-4fd7-43e9-8d5d-9049afafb66e","zh-hk"
"195ec7d7-23d8-4e83-a309-e9bd7ad2757d","es-la"
"cc28b6c3-8a18-4794-80e2-8a6fc29e315d","en"
"29364ddb-262e-4e5a-a779-3a8cd274328e","en"
"0a9a7e99-7a01-48cf-9c39-26d2584f1f57","en"
"6ab11770-d72d-48d5-adb2-ea8afd655e3e","en"
"1cbaad31-57a5-44f2-8a98-e4bbd9b54fa6","en"
"eca67ba8-33a3-47e3-833c-88797d5a333e","en"
"4e0f7168-24d8-4f96-b3bb-19cdd8c1a5d3","en"
"da0f210d-ef80-478d-8cc8-1744aec3e378","en"
"9856c630-a9ff-4477-b5b8-c685b1e295e0","fi"
"c19a2850-163a-41dd-b453-b2b974af9f88","en"
"2b7cdc4e-9277-4cd0-b049-db00458c125a","en"
"9191954a-3fff-4afa-8c49-a22685364140","en"
"44d2ff85-b85a-45bf-ba14-b1ec1c3f10fd","pt-br"
"0019bab0-3178-415d-bec5-2d9dc5a15418","en"
"c824f0c5-c8aa-4024-b501-fac9d199f225","en"
"b8d5399e-8b04-4d27-81a6-662c89c49a82","en"
"afdc2ba6-72ed-461e-ac8f-0c75271b0052","en"
"0264a664-c53d-4939-9eaf-650c18e68a86","en"
"82eb8218-17eb-43ff-919f-b35e891695a8","vi"
"d7adb753-6437-4477-8343-b4e9244b6504","es-la"
"74313467-2342-4c39-91bd-49bd0d92e3e8","en"
"f4fdacbb-4120-4cc6-b505-156184b09686","en"
"d5ffcd01-9013-41d2-9baf-97ca960003b6","id"
"10dae6d0-d2d1-4f94-a016-0b8285e81523","pl"
"f0dd6e90-540d-44ed-9fd0-50e1e6a9cffc","en"
"fe66ecf9-bac2-4a18-8bad-d3ff917ec0fe","pt-br"
"a4c3c356-0823-4e46-97af-837fcd0f95ca","pt-br"
"2985b22a-694a-4f6f-bb1e-3fa8d803077a","en"
"68132ddc-da4e-478f-a777-219faa5a09c4","en"
"a836ee29-0f65-4422-b302-a1aace408bab","en"
"1aa4c31c-090b-48e2-9690-05336c25b5f8","ru"
"45788e03-a4f3-4164-8087-8098f75ab946","id"
"50b6fd9c-c743-4074-9f57-370530dbf542","pt-br"
"e906793f-5786-4c07-b733-fe50496dd4bf","pt-br"
"99a613df-760a-4b59-9217-dc90fadfeb39","vi"
"28adcad8-1b4b-4734-a096-048849de705b","ru"
"b1ea7456-05b2-400e-bbbb-604eba149488","en"
"55927932-9850-4246-8e6d-10be050d513e","en"
"1e72c860-d696-43ab-9051-59d04d1eb9e0","pt-br"
"55b4b146-aaa3-4f37-bb43-fa25bbba6e27","en"
"95a757ce-8411-480d-81ab-0f75e2a4c4a6","pt-br"
"6f5085e9-f537-44b3-aa0b-a3ccb477b623","es-la"
"7c4b1e85-df31-4b29-b2f5-2d83482e87fa","en"
"2a38121a-972b-4496-a314-4793a769228e","pt-br"
"dd070793-10a7-4d9e-a4db-ffd59fb2ee6b","id"
"3c8aa099-4437-4ed3-89e3-898441b471d0","ru"
"f0bdfb01-c7c9-4c11-a12d-b3792a45998e","id"
"50b99863-e630-47ce-a055-7b7813ee9e99","es-la"
"31985a2d-d3da-4c9c-97f9-dc48c6735135","fr"
"2da934f4-d58c-47d2-965d-bdb3e27d8d6b","ru"
"dec5cf3a-bc9c-4286-aa0d-cdcb0f7fa1f6","pt-br"
"e29326c7-506d-4d67-865f-6f3945ad2e69","en"
"9b8c1afb-c731-4f18-aeca-f000b3fdd538","uk"
"4b188e99-333c-4265-ade6-20420274c494","en"
"17ff45ce-3fe0-4d50-b9cc-f13d2b228b9e","es-la"
"17ff45ce-3fe0-4d50-b9cc-f13d2b228b9e","pt-br"
"17ff45ce-3fe0-4d50-b9cc-f13d2b228b9e","en"
"f8260be8-9fa3-4dad-b5d3-e2800f8fa717","en"
"3ff122c4-36f0-4318-8e3e-0a56220c576b","id"
"6f84df7a-7250-4952-93b2-d598c778333f","vi"
"347f48b8-faae-4da5-9b9a-4c2c71e9996e","en"
"573b7174-1d81-411f-9d53-beefe9c01dbd","en"
"daceae67-7957-4dbe-b1e2-741d6c0e4e4e","en"
"0b5f3af0-21f2-413b-a782-df2aa91f0895","ru"
"7e640408-4f35-4679-8ac5-23a79cd99c92","en"
"d856d6ef-958d-4dde-b0ff-d6d4ce0ac98f","fr"
"591fd12d-6361-4db6-804c-79b4870ee43d","pt-br"
